,text,VP,cfg,good_cplx,good_mood,syntx_score,good_intent_syntx,intent,intendeed,ORG,NORP,DATE,known_words
9571,Do I need to order a new card if mine is expiring?,,,,,,,,,,,,
9572,"My card will expire next month, will I need to order a new one?",,,,,,,,,,,,
9573,Am I able to get this shipped to China?,,,,,,,,,,,,
9574,My card expires very soon.  What is the cost and delivery time to get a new one?,,,,,,,,,,,,
9575,"The expiration date for my card is coming up, how do I get a new card?",,,,,,,,,,,,
9576,Tell me how to replace my expired card.,,,,,,,,,,,,
9577,Can I order a new card by phone?,,,,,,,,,,,,
9578,My card is expiring soon.,,,,,,,,,,,,
9579,My card is about to expired what will happen?,,,,,,,,,,,,
9580,What should I do when my card reaches its expiry date?,,,,,,,,,,,,
9581,Please inform me how to get a new card as mine is about to expire.,,,,,,,,,,,,
9582,"My card expires soon, will you send me one automatically?",,,,,,,,,,,,
9583,want a new card what are the fees,,,,,,,,,,,,
9584,My card's expiration date is close.,,,,,,,,,,,,
9585,What will happen after my card expires?,,,,,,,,,,,,
9586,Can I get a new card in China?,,,,,,,,,,,,
9587,"My card is about to expire, what do I do?",,,,,,,,,,,,
9588,Can I order a new card with the app?,,,,,,,,,,,,
9589,How do I replace my card before it expires next month?,,,,,,,,,,,,
9590,My card is expiring so how fast can I get a new one and how much will it be?,,,,,,,,,,,,
9591,"I need a new card, my old card is expiring.",,,,,,,,,,,,
9592,How do I replace my card before it expires?,,,,,,,,,,,,
9593,What can I expect at card expiration?,,,,,,,,,,,,
9594,"If I order a new card, how much will it be and how long will it take me to get it?",,,,,,,,,,,,
9595,How can I get a card sent to China?,,,,,,,,,,,,
9596,What should I do once my card expires?,,,,,,,,,,,,
9597,How do I order a new card if my current one is about to expire?,,,,,,,,,,,,
9598,"I want to get a new card before my current one expires, how much will it cost me and how long will it take to get here.",,,,,,,,,,,,
9599,"My card is going to expire, what do I do?",,,,,,,,,,,,
9600,Do I need to order a new card before it expires?,,,,,,,,,,,,
9601,Does it cost anything to get a new card? Mine's about to expire and I'd also like to know how long it takes to get the new one.,,,,,,,,,,,,
9602,"My bank card has expired, how can I get a new physical card?",,,,,,,,,,,,
9603,how to get a new card in china,,,,,,,,,,,,
9604,How do I go about ordering a new bank card?,,,,,,,,,,,,
9605,"I have a card that expires in the coming month, do I have to specifically ask for the updated card?",,,,,,,,,,,,
9606,"If my card expires next month, will I need to order a new one?",,,,,,,,,,,,
9607,"The expiration of my card is near, how do I order a new card?",,,,,,,,,,,,
9608,What do I do after my card expires?,,,,,,,,,,,,
9609,Do I need to re-apply to order a new card when my old one's about to expire?,,,,,,,,,,,,
9610,I need to renew a card that's about to expire,,,,,,,,,,,,
9611,"If my card is going to expire this month, do I need to order a new one?",,,,,,,,,,,,
9612,"Soon my card will expire, how do I get a new one?",,,,,,,,,,,,
9613,Can I order a new card?  Mine is about to expire.,,,,,,,,,,,,
9614,My card is due to expire soon.,,,,,,,,,,,,
9615,Can I keep using my card after it expires?,,,,,,,,,,,,
9616,How do I replace my card?,,,,,,,,,,,,
9617,Are new cards available from China?,,,,,,,,,,,,
9618,My card is almost going to expire.,,,,,,,,,,,,
9619,I'm in China and really need a new card.,,,,,,,,,,,,
9620,"My card will expire soon, When do I need to order a new one?",,,,,,,,,,,,
9621,Does it cost anything and how long would it take to get a card if I need a new one? My card is about to expire.,,,,,,,,,,,,
9622,My card is about to expire. Do I have to go to a branch to order a new card?,,,,,,,,,,,,
9623,Will you send me a new card in China?,,,,,,,,,,,,
9624,What do I do about my expired card?,,,,,,,,,,,,
9625,Can I have a new card shipped to China?,,,,,,,,,,,,
9626,Am I able to have a card sent to China?,,,,,,,,,,,,
9627,"My card's expiration is approaching, how do I replace it.",,,,,,,,,,,,
9628,How do I get a new card when my old one expires?,,,,,,,,,,,,
9629,What happens when my card expires?,,,,,,,,,,,,
9630,What is the process when my card is due to expire?,,,,,,,,,,,,
9631,My card expires soon,,,,,,,,,,,,
9632,My card is almost expired.  How fast will I get a new one and what is the cost?,,,,,,,,,,,,
9633,What is the process to get a new card when your old one expires?,,,,,,,,,,,,
9634,Help me order a new card that's going to be expired soon.,,,,,,,,,,,,
9635,What do I do when I get close to the expiration date of my card?,,,,,,,,,,,,
9636,My card is about to expire.  Where do I get a new one.,,,,,,,,,,,,
9637,want to get a new card in china,,,,,,,,,,,,
9638,Can you give me info about what to do when my card expires?,,,,,,,,,,,,
9639,"My card has an expiration date, will you send a new one automatically?",,,,,,,,,,,,
9640,Can I get a new card even though I am in China?,,,,,,,,,,,,
9641,"My card is expiring, how do I get a new one?",,,,,,,,,,,,
9642,"I think my card is expiring, what happens then?",,,,,,,,,,,,
9643,How do I get a new expiration date?,,,,,,,,,,,,
9644,"Hi, I have an apple watch. How do I use it to top up my card?",,,,,,,,,,,,
9645,Can I use google pay to top up?,,,,,,,,,,,,
9646,why top up is not working even if I got my American Express in Apple Bay?,,,,,,,,,,,,
9647,Can I deposit money using Apple Pay?,,,,,,,,,,,,
9648,Can I use google pay for topping -up,,,,,,,,,,,,
9649,I do I top up from my Apple Watch?,,,,,,,,,,,,
9650,"I need to top up, can I use google pay?",,,,,,,,,,,,
9651,How do I go about topping up with Google Pay?,,,,,,,,,,,,
9652,google pay top up did not work,,,,,,,,,,,,
9653,Google play top up help?,,,,,,,,,,,,
9654,What currencies does google pay top up accept?,,,,,,,,,,,,
9655,Can I use my American Express card with Apple Pay?,,,,,,,,,,,,
9656,Why can't I get my top up to work in Apple Pay?,,,,,,,,,,,,
9657,Can I use my apple watch to top-up?,,,,,,,,,,,,
9658,Is top-up possible with Apple Pay?,,,,,,,,,,,,
9659,Why isn't my google top-up pay working?,,,,,,,,,,,,
9660,What do I do if my Google pay top up isn't working?,,,,,,,,,,,,
9661,Can I top up with Google Pay?,,,,,,,,,,,,
9662,Am I able to use Apple Pay?,,,,,,,,,,,,
9663,"I got my American Express in Apple Pay, why is top up not working in my country?",,,,,,,,,,,,
9664,Can I add funds directly from my Apple Watch?,,,,,,,,,,,,
9665,"Apple watch top up help, please?",,,,,,,,,,,,
9666,"I am having a slight problem with my American express in apple play, can you help me fix the problem with top up?",,,,,,,,,,,,
9667,"In regards to top-ups, can I do them via Google Pay?",,,,,,,,,,,,
9668,How do you Top Up on the apple watch?,,,,,,,,,,,,
9669,Am I able to top up with Apple Pay?,,,,,,,,,,,,
9670,Can I use top-up with Apple pay?,,,,,,,,,,,,
9671,"I want to top up from my Apple Watch, can I?",,,,,,,,,,,,
9672,Can I use the apple watch to make a top-up?,,,,,,,,,,,,
9673,"My American express works with my apple pay, why is top up not working?",,,,,,,,,,,,
9674,I would like to know if I can top up with Google Pay.,,,,,,,,,,,,
9675,Can I top-up via Apple Pay?,,,,,,,,,,,,
9676,Can I top up using my apple watch?,,,,,,,,,,,,
9677,Why is top up not working for my apple pay app,,,,,,,,,,,,
9678,Can I use Apple Pay to top-up?,,,,,,,,,,,,
9679,Why doesn't my Google pay top up work?,,,,,,,,,,,,
9680,How can I set up Google Pay on my device?,,,,,,,,,,,,
9681,Can you show me how to top up with Google play?,,,,,,,,,,,,
9682,I seem to be having trouble with my Google Pay Top. Can you please help?,,,,,,,,,,,,
9683,Does Google Pay offer a top up option?,,,,,,,,,,,,
9684,"I got my American Express in Apple Pay, why is top up not working on my device?",,,,,,,,,,,,
9685,How do I get Top Up to work in Apple Pay?,,,,,,,,,,,,
9686,is apple pay a top up service?,,,,,,,,,,,,
9687,How do I top up using my Apple Watch?,,,,,,,,,,,,
9688,I want to top up my account. Can I do it with Google Pay?,,,,,,,,,,,,
9689,Can I use my apple watch to top up?,,,,,,,,,,,,
9690,"I received my American Express in Apple Pay, is there a reason why top up is not functioning properly?",,,,,,,,,,,,
9691,Can I use my Apple Watch to pay for gas?,,,,,,,,,,,,
9692,I would like to use top-up with my Apple Pay.,,,,,,,,,,,,
9693,how do I get top up to work for my card,,,,,,,,,,,,
9694,My google top-up pay is not going through,,,,,,,,,,,,
9695,how do i set up my apple pay watch to connect to my account,,,,,,,,,,,,
9696,need help with google pay top up,,,,,,,,,,,,
9697,My Google pay top up isn't working.,,,,,,,,,,,,
9698,"Help me please, My Apple Pay American Express top up does not work.",,,,,,,,,,,,
9699,Are top-ups allowed using Apple Pay?,,,,,,,,,,,,
9700,Is topping up with Apple Pay possible?,,,,,,,,,,,,
9701,what can I do if I got my American Express in Apple Bay but top up is not working?,,,,,,,,,,,,
9702,Top up is not working even though I have my AMEX in apple pay.,,,,,,,,,,,,
9703,where do I top up my google pay?,,,,,,,,,,,,
9704,"Using Google Pay, can I top up?",,,,,,,,,,,,
9705,Why is top up not working if I use my American express with my apple pay?,,,,,,,,,,,,
9706,Unable to use my American Express with Apple Pay to top up my account,,,,,,,,,,,,
9707,Does my top up and apple pay work together?,,,,,,,,,,,,
9708,I can't use top up on Google Pay.,,,,,,,,,,,,
9709,"I have received my American express in apple play, looks like top up has an issue, please help?",,,,,,,,,,,,
9710,Why isn't my google pay top up working?,,,,,,,,,,,,
9711,Is it possible for me to top up with Google Pay?,,,,,,,,,,,,
9712,Can apple pay handle top up exchanges?,,,,,,,,,,,,
9713,Am I able to Top Up with Apply Pay?,,,,,,,,,,,,
9714,How do i top up my google pay?,,,,,,,,,,,,
9715,I want to top up with my Apple Watch.,,,,,,,,,,,,
9716,Could google pay and top up be together?,,,,,,,,,,,,
9717,I can't get google pay to work right.,,,,,,,,,,,,
9718,Does google play offer the service to Top up?,,,,,,,,,,,,
9719,Can I top-up my google pay?,,,,,,,,,,,,
9720,Can I use American express with apple pay? Why does it make my top up not work?,,,,,,,,,,,,
9721,Can I top up my account with Google Pay?,,,,,,,,,,,,
9722,I cannot get my google pay to work.,,,,,,,,,,,,
9723,Is there a way to top up using my Apple Watch?,,,,,,,,,,,,
9724,I can't get my Google Pay Top to work. Are there any issues on your end?,,,,,,,,,,,,
9725,can I top up an apple pay?,,,,,,,,,,,,
9726,Can you explain why my Google Pay Top isn't working?,,,,,,,,,,,,
9727,Am I able to do top-ups with Google Pay?,,,,,,,,,,,,
9728,What are the steps needed to top up with Apple Pay?,,,,,,,,,,,,
9729,"i received my American Express in Apple pay, is there a reason why top up is not working?",,,,,,,,,,,,
9730,Google Pay Top up isn't working,,,,,,,,,,,,
9731,Can you help me get Top Up to work in the Apple Pay function?,,,,,,,,,,,,
9732,Will be Apple Watch be able to let me top up?,,,,,,,,,,,,
9733,How can I top up with my apple watch?,,,,,,,,,,,,
9734,What services can I use to top up?,,,,,,,,,,,,
9735,Can an apple watch be used to tup-up?,,,,,,,,,,,,
9736,Can I use my Apple watch to fill my gas tank?,,,,,,,,,,,,
9737,Why isn't my Google Pay top up working for me? Did I do something wrong?,,,,,,,,,,,,
9738,What should I do to top up using my Apple Watch?,,,,,,,,,,,,
9739,my google pay seems to be acting up.,,,,,,,,,,,,
9740,"top up google pay, is it possible?",,,,,,,,,,,,
9741,is it possible to top-up with google pay.,,,,,,,,,,,,
9742,how do i setup my apple pay,,,,,,,,,,,,
9743,is there a way to do top up with apple pay,,,,,,,,,,,,
9744,top up for my american express card is not working,,,,,,,,,,,,
9745,How to activate Google Pay for top up?,,,,,,,,,,,,
9746,My Google pay top up isn't working. Help.,,,,,,,,,,,,
9747,I can't see my Google Pay top up. Is it not working correctly?,,,,,,,,,,,,
9748,How can I get my Google pay top up to work?,,,,,,,,,,,,
9749,Google pay top up not working.,,,,,,,,,,,,
9750,My Apple Pay top up with my American Express card is not working? Please tell me why,,,,,,,,,,,,
9751,Is it possible to top up with Google Pay?,,,,,,,,,,,,
9752,Can top ups be done from an apple watch.,,,,,,,,,,,,
9753,Can you assist on apple watch top ups?,,,,,,,,,,,,
9754,"i received my American Express in Apple pay, why is top up not working?",,,,,,,,,,,,
9755,How can I top up using google pay?,,,,,,,,,,,,
9756,"i have been trying to add money with apple pay but it wont work, why?",,,,,,,,,,,,
9757,Google Pay isn't working. What is wrong?,,,,,,,,,,,,
9758,Google Pay won't let me top up.,,,,,,,,,,,,
9759,"Apple pay is not accepting my American Express card, can you assist me with this problem?",,,,,,,,,,,,
9760,"I got my American Express in Apple Pay, why is top up not working correctly?",,,,,,,,,,,,
9761,"Can you please assist me in Apple Pay, in getting Top Up to work?",,,,,,,,,,,,
9762,Can I use google play as my primary app to Top up?,,,,,,,,,,,,
9763,Does Apple Watch support the topping-off of my account?,,,,,,,,,,,,
9764,I'm trying to use my Apple Watch to top up my google pay. Do I need a special app?,,,,,,,,,,,,
9765,Can I pay for my gas using my Apple watch?,,,,,,,,,,,,
9766,"Can Google Pay be used for top up, please help?",,,,,,,,,,,,
9767,How can I top up with Google play?,,,,,,,,,,,,
9768,How can I top up with Apple Pay?,,,,,,,,,,,,
9769,Is it possible to use my apple watch for topping up?,,,,,,,,,,,,
9770,What do you require for identity verification?,,,,,,,,,,,,
9771,How can I prove I am me?,,,,,,,,,,,,
9772,I need to verify my identity. How do I do that?,,,,,,,,,,,,
9773,How do I verify my identity?,,,,,,,,,,,,
9774,How do I verify my identity online,,,,,,,,,,,,
9775,I'm not sure how to complete the identity checks process.,,,,,,,,,,,,
9776,why must I prove ID,,,,,,,,,,,,
9777,What am I going to need in order to verify my identity?,,,,,,,,,,,,
9778,How do I prove I am who I am?,,,,,,,,,,,,
9779,How and where can I find the identity checks?,,,,,,,,,,,,
9780,What are the requirements to verify my identity?,,,,,,,,,,,,
9781,What do I need to do to perform identity checks?,,,,,,,,,,,,
9782,Show me how to verify my identity?,,,,,,,,,,,,
9783,How recent do my documents need to be for verification?,,,,,,,,,,,,
9784,Can you tell me what I need to do for the identity check process?,,,,,,,,,,,,
9785,What documents are required for proof of identity?,,,,,,,,,,,,
9786,What documents do I need to validate my identity?,,,,,,,,,,,,
